number,title,created_at,closed_at,state,comments,labels,body
6942,Does axios support stream response now?,2025-06-13 05:47:37+00:00,2026-03-19 10:16:13+00:00,closed,1,[],"### Is your feature request related to a problem? Please describe.

I get an error when using axios to receive the response  “Home.vue:11  The provided value 'stream' is not a valid enum value of type XMLHttpRequestResponseType.”  So I would like to ask if axios does not support streaming response now?

### Describe the solution you'd like

_No response_

### Describe alternatives you've considered

_No response_

### Additional context/Screenshots

```bash

```"
6941,Axios v1.8.2 failing with `proxy: false` axios config,2025-06-11 19:38:13+00:00,,open,1,['issue::bug'],"### Describe the bug

### Describe the bug
In a Node.js v22.13.1 running axios v1.8.2 , getting `getaddrinfo ENOTFOUND my-host.internal` when the Axios config is configured with `proxy: false` and the httpsAgents are populated. 

The code is as follows;

```
import { type HttpsProxyAgentOptions, HttpsProxyAgent } from 'https-proxy-agent';
import { HttpProxyAgent } from 'http-proxy-agent';
import { getProxyForUrl } from 'proxy-from-env';
import type { AxiosRequestConfig } from 'axios';
...   
   "
6940,Wrong issue submission (can be deleted from an admin),2025-06-11 15:59:24+00:00,2025-06-11 16:11:26+00:00,closed,0,[],Not an issue
6935,AxiosError.response is undefined when HTTP stream is aborted after headers are received (Node.js),2025-06-08 18:55:01+00:00,,open,0,['issue::bug'],"### Describe the bug

In Node.js, if the server sends headers but aborts the stream before completing the body, Axios throws an error **without populating `err.response`**, even though response metadata like `status`, `statusText`, and `headers` was already received. Axios currently discards this information entirely, making it inaccessible to the application. As a result, consumers cannot programmatically handle these errors based on the response metadata, which can be critical for debugging, r"
6932,When try to handle error with a try and catch Axios don't throw an Error from the post method,2025-06-08 16:04:37+00:00,2025-06-10 19:53:17+00:00,closed,2,[],"### Describe the issue

Hi, i am developing an app with react native (expo), tankstack query and axios, the issue i had with axios, may be a misuse of the library but i have seen so many examples of how to use async/await and they use try/catch block to handle errors that the api returns like like 400, 500, etc. But when trying the wrong user path, the axios post method does not throw an error for me to catch and handle, i try to find out why this happens, but i did not get an answer about this,"
6931,remove prepare script using husky and deprecated husky set from npm package,2025-06-06 08:19:55+00:00,2025-06-23 10:46:04+00:00,closed,3,[],"### Describe the bug

Hi Axios contributors,

While installing axios@1.9.0 as a transitive dependency in a monorepo, I’m encountering this error:
```
npm error .git can't be found
npm error > axios@1.9.0 prepare:hooks
npm error > npx husky set .husky/commit-msg ""npx commitlint --edit $1""
npm error husky - install command is DEPRECATED

```
This appears to be caused by a prepare script in package.json that looks like this:
`""scripts"": {
  ""prepare"": ""husky install && npm run prepare:hooks"",
  ""pr"
6929,Error 401 with the 'follow-redirects' library since version 1.15.8,2025-06-04 10:02:15+00:00,,open,5,['issue::bug'],"### Describe the bug

Hello 

My project uses Axios 1.9.0,  and axios includes the following dependency:

`""dependencies"": { ""follow-redirects"": ""^1.15.6"" }`

However, when the version of follow-redirects is >= 1.15.8, every POST request that returns a 303 with a Location URI fails with a 401 Unauthorized error.

To fix this, I added an override in my package.json:

`""overrides"": { ""axios"": { ""follow-redirects"": ""1.15.7"" } }`

With this override, POST requests with redirects work correctly.

It "
6928,Axios onUploadProgress error - Cannot read property 'loaded' of undefined,2025-06-03 11:04:25+00:00,,open,1,['issue::bug'],"### Describe the bug



App crahses when proving ```onUploadProgress``` callback in axios options it was working pefectly in previous verions.

I get error  
```console
Cannot read property 'length' of undefined 
```

i think its because how axios it trying to calculate length form bytes or something, this whenever i add add the callback function event blank callbac function without logic  it throws this error. if i remove the function everything work perfectly without any warnings or errors.


"
6919,When a request fails an autheorization header may be part of the error and may get logged,2025-05-28 11:01:14+00:00,2025-06-01 16:23:19+00:00,closed,3,[],"### Describe the bug

When making a request with Axios, if the request fails (e.g., with a 403 Forbidden), Axios throws an error that includes the full request config—including the Authorization header—in the error object.

This is the default behavior and poses a security risk, especially when error objects are logged or exposed in other ways. Sensitive information such as bearer tokens should never be included in errors by default.

Expected behavior:
Axios should redact or omit sensitive head"
6918,"When redirects occur, https protocol become http",2025-05-28 06:21:56+00:00,,open,2,['issue::bug'],"### Describe the bug

If you hit an API endpoint with a / at the end, the https protocol becomes http.

### To Reproduce

_No response_

### Code snippet

```js

```

### Expected behavior

_No response_

### Axios Version

_No response_

### Adapter Version

_No response_

### Browser

_No response_

### Browser Version

_No response_

### Node.js Version

_No response_

### OS

_No response_

### Additional Library Versions

```bash

```

### Additional context/Screenshots

```bash

```"
6914,GITHUB COPILOT FAILING,2025-05-08 02:39:53+00:00,2025-05-21 14:48:44+00:00,closed,0,[],"### Describe the bug

The Github Copilot (PRO plan) fails inside ""Visual Studio 2022"" which erases all text/code that was in progress. The error is:

[CopilotSessionProvider Information] Request content: ""XXXX QUERY TEXT XXXX ""
[CopilotSessionProvider Information] Begin sending message (ConversationId:1852e385-57d3-418d-b378-64ba2151bdaa, CorrelationId:7be98fff-8b2f-42f3-ac37-dab1f8a5fc73, MessageId: 5ba2b41b-1634-4f42-9b6b-9f45d9a9e1bb)
[Conversations Error] [Conversations] Unhandled exception "
6912,Issue: Clarification on Axios v0.30.0 Support Status,2025-05-05 04:47:19+00:00,2025-08-05 14:13:00+00:00,closed,2,[],"### Description:
Our project is currently using axios@0.30.0. I would like to clarify whether this version is still officially supported or has reached End of Life (EOL).

### Context:

Axios introduced the v1.x line in late 2022, and it's now at version 1.9.x.

Recently, I noticed that v0.30.0 was updated in March 2025 (reportedly a security patch for SSRF).

However, there is no clear statement on whether the 0.x branch is still maintained as part of a long-term support (LTS) strategy.

### Qu"
6905,Upgrade `formidable` to latest,2025-05-01 01:03:12+00:00,2025-06-03 20:10:52+00:00,closed,2,[],"Lead maintainer of `formidable` here.

Any particular reason why you're using `v2`? I don't see anything that requires that version, you're using the pretty standard API - `formidable()` and then `form.parse` with a callback. On the v3 it's still the same but deprecated.

Please upgrade to latest, and prepare for `v4 `which is written in TypeScript and modern stack & APIs like Fetch/Request/Response/ReadableStream, and there is no buffering or writing to disk. You can try the `formidable@next` d"
6903,Axios fails to make requests to Cloudflare-protected domains after first app launch in React Native 0.79.1,2025-04-30 15:41:22+00:00,2025-05-01 10:13:45+00:00,closed,2,[],"### Describe the bug

_Tested on iOS !_

When using Axios in a React Native app, requests to domains behind Cloudflare work the first time after a fresh build, but fail on all subsequent app launches. The error received is:

AxiosError: Network Error

<img width=""1200"" alt=""Image"" src=""https://github.com/user-attachments/assets/7608a25c-4f9a-4997-b105-12d017a6ca55"" />


**Additional context**

This issue only seems to occur with domains that use Cloudflare. It might be a compatibility issue betw"
6900,Operational issues with axios dependencies,2025-04-29 05:31:21+00:00,2026-03-19 10:12:47+00:00,closed,1,[],"Hi Team,

I wanted to point out that Black Duck is flagging operational vulnerabilities with axios . Please update the dependency packages to the latest versions. Refer the attached PDF.

Any updates or plans for future development would be greatly appreciated.

[Black Duck_trellix-products_xdr-alert-management-api_remove_lambda_zip.pdf](https://github.com/user-attachments/files/19308201/Black.Duck_trellix-products_xdr-alert-management-api_remove_lambda_zip.pdf)

Thanks"
6899,React Native 0.79.1 errors,2025-04-29 04:21:10+00:00,2025-06-08 17:18:00+00:00,closed,32,['status::add-to-docs'],"### Describe the bug

We are getting cannot find crypto and url when compiling with axios@1.9.0.

```
 Error: Unable to resolve module url from /Users/billbell/theclub/TheClub/node_modules/stream-chat/node_modules/axios/dist/node/axios.cjs: url could not be found within the project or in these directories:
  node_modules/stream-chat/node_modules
  node_modules
  ../node_modules
  ../../node_modules
  4 | const FormData$1 = require('form-data');
  5 | const crypto = require('crypto');
> 6 | const"
6898,"Mobile safari iOS 18.3.2 since March 2025 ""Network Error"" bug",2025-04-28 15:32:12+00:00,,open,10,['issue::bug'],"### Describe the bug

Hi :wave:

I'm using Axios in my Nuxt JS 2.x project. It's using `vue-axios` version 3.4.1 though this bug isn't limited to this. I have my project hooked up to Sentry, and ever since iOS 18.3.2 I'm seeing thousands upon thousands of generic ""Network Error"" requests being thrown specifically on Mobile safari since this version. I've come across [similar](https://github.com/axios/axios/issues/6647) issues reported and cannot figure out **why this is happening and how to get "
6896,Export encode function from buildURL helper to allow code re-use,2025-04-28 03:34:33+00:00,,open,4,['issue::feature'],"### Is your feature request related to a problem? Please describe.

I would like to override the Axios `paramsSerializer` with local amendments whilst re-using as much of the original Axios code as possible so that upstream changes are not lost. The problem I am facing is that the [`encode()` function](https://github.com/axios/axios/blob/v1.x/lib/helpers/buildURL.js#L14) is not currently exported so that if you wanted to make use of that functionality when declaring the encode/serialize  methods"
6887,How to simply use type annotation in interface requests when using response interceptors,2025-04-23 17:18:15+00:00,2025-04-30 06:11:47+00:00,closed,6,[],"### Describe the issue

Every interface has its own type, and I hope to annotate it through generics when using it

![Image](https://github.com/user-attachments/assets/2df64dad-4515-42d9-9903-1c38eb9b8029)

### Example Code

```js
import axios from 'axios';

const http = axios.create();

http.interceptors.response.use((res) => {
  const { data } = res;
  return data;
});

export default http;

async function main() {
  const list = await http.get<string[]>('/');
  list.map((item) => item);
}
```"
