number,title,created_at,closed_at,state,comments,labels,body
3102,[BUG] `Console(stderr=True).print()` during a progress bar is incorrectly rendered,2023-08-24 15:43:30+00:00,2023-08-24 15:48:13+00:00,closed,4,['Needs triage'],"- [x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

**Describe the bug**

Consoles that print to `stderr` interfere with `Progress` output. I know that I can pass a `Console` to `Progress`, but maybe it should be possible to pass a second one for `stderr"
3100,[BUG] Duplicated output while using console.capture() while recording,2023-08-23 21:58:22+00:00,,open,1,['Needs triage'],"- [x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

**Describe the bug**

When capturing on a Console with recording enabled, everything printed to the console seems to get duplicated in the recorded output (but the output of the capture is fine).

An "
3098,[REQUEST] format `requests.structures.CaseInsensitiveDict`,2023-08-23 16:11:57+00:00,,open,2,['Needs triage'],"Rich pretty-prints dictionaries, but not yet `requests`'s `requests.structures.CaseInsensitiveDict`. Given the ubiquity of the package, perhaps it's worthwhile including it.

MWE:

```python
import requests
from rich import print

res = requests.get(""https://google.com/"")

print(type(res.headers))
print()
print(res.headers)
```
```python
<class 'requests.structures.CaseInsensitiveDict'>

{'Date': 'Wed, 23 Aug 2023 16:08:49 GMT', 'Expires': '-1', 'Cache-Control': 'private, 
max-"
3096,[REQUEST] Add support for 3-digits HEX colors,2023-08-20 11:06:46+00:00,,open,1,['Needs triage'],"Consider posting in https://github.com/textualize/rich/discussions for feedback before raising a feature request.

> Have you checked the issues for a similar suggestions?

Yes

> **How would you improve Rich?**

Adding support for 3 digit colors.

> Give as much detail as you can. Example code of how you would like it to work would help.
<img src=""https://github.com/Textualize/rich/assets/30776937/35f5b20c-59a0-4bc7-92b4-ac4dca7da735"" width=37.5%>

---

> **What problem does it s"
3093,[BUG]Table(expand=True) does not work when rendered inside a textual.RichLog,2023-08-19 13:16:17+00:00,2023-08-19 15:59:31+00:00,closed,3,['Needs triage'],"A rich.table.Table() with the expand=True set, should expand to take up full width. 
This works when rendering to a console, but not when rendering to a textual.RichLog

Here is a small non-working example:
https://pastebin.com/naic2VK1
![image](https://github.com/Textualize/rich/assets/633834/8d696b19-fe23-4577-86ce-54af69937b36)


I have included a custom Ruler renderable that does exhibit the expected behaviour, demonstrating that the Console and ConsoleOptions passed into __rich_cons"
3089,[BUG] ETA in the trackbar not displayed for operations that take a long time,2023-08-17 07:31:34+00:00,,open,5,['Needs triage'],"- [x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

**Describe the bug**

When using the trackbar, the ETA is not displayed if the operations take a long time.

A couple of examples to reproduce the bug:

```python
import random
import time

from"
3088,[REQUEST] Support pygments 2.16.1,2023-08-15 07:54:27+00:00,2024-08-26 15:22:44+00:00,closed,5,['Needs triage'],"**How would you improve Rich?**

I want to build rich for Fedora 40 using Pygments 2.16.1.
Right now some tests fail.

```
FAILED tests/test_card.py::test_card_render - assert '\x1b[3m                ...
FAILED tests/test_markdown.py::test_markdown_render - AssertionError: assert ...
FAILED tests/test_markdown_no_hyperlinks.py::test_markdown_render - Assertion...
FAILED tests/test_syntax.py::test_python_render - assert 'â•­â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€...
FAILE"
3086,[BUG] Progress Display Overwrites Separate Console Output and Repeats Past Tasks,2023-08-13 10:03:35+00:00,2023-08-13 10:35:19+00:00,closed,10,['Needs triage'],"- [x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

## Describe the bug

When utilizing the `Progress` class from the `rich` library to showcase progress for downloading content across different pages, I've noticed repeated task outputs on my terminal. S"
3083,[BUG] `Console`'s `file` argument does not work and always prints to stdout,2023-08-11 08:49:28+00:00,2023-08-17 15:04:40+00:00,closed,5,['Needs triage'],"- [x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

**Describe the bug**

Using the example from the documentation:

```python
import sys
from rich.console import Console
from datetime import datetime

with open(""report.txt"", ""wt"") as report_file:"
3082,"[BUG] Color Disappears When Using Piping on Windows, Even with force_terminal Enabled.",2023-08-10 21:54:26+00:00,,open,5,['Needs triage'],"- [x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

**Describe the bug**

I'm trying to use Rich with pipe and the command `tee` and `watch`.
On Windows, both in CMD, Powershell, new Windows Terminal, and VSCode Terminal.
When using pipes, the output l"
3081,[BUG] emoji overlaps with text,2023-08-10 13:35:34+00:00,2023-08-10 13:38:01+00:00,closed,3,['Needs triage'],"**Describe the bug**
I want to wrap text with emojis on both sides.
Adding emoji on the right side/after a text works fine, but adding an emoji before text causes both to overlap and I need to add manually spaces. Adding spaces is not ideal because I am adding multiple emojis at once, and I need to create separate variables depending on whether the emojis appear before or after a piece of text. It also looks a bit uneven visually.
Here is an example:
![image](https://github.com/Textualize/ri"
3075,Width measurement of align object,2023-08-05 12:26:45+00:00,2024-08-26 14:49:49+00:00,closed,4,['Needs triage'],"**Describe the bug**

```__rich_measure__``` returns invalid measurement for an Align object, the object width shouldn't just be the passed in renderable width

<img width=""782"" alt=""Screenshot 2023-08-05 at 5 54 36 PM"" src=""https://github.com/Textualize/rich/assets/67282231/518151c9-896c-4ac1-a232-d70ac83e318f"">
"
3074,[BUG] Console.print doesn't use custom __str__ on dataclasses,2023-08-03 22:44:47+00:00,2024-08-26 14:55:42+00:00,closed,3,['Needs triage'],"- [x ] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [ x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

**Describe the bug**

The Console.print method doesn't respect a custom `__str__` method on a dataclass decorated class like the builtin print does. 

```python
Python 3.11.4 (main, Jun 20 2023, 16"
3068,[REQUEST],2023-07-30 09:04:38+00:00,2023-07-30 09:46:04+00:00,closed,4,['Needs triage'],Please add a way to center/align the Progress module. Currently from what I've seen it can only align to the left but I would love for it to be able to be centered.
3062,[BUG] `Confirm.ask()` error does not reflect choices,2023-07-29 00:15:13+00:00,,open,2,['Needs triage'],"As you can see from the following examples even though the choices are `s` and `n`, the error message when the user presses <kbd>ENTER</kbd> prints different choices, leading to confusion...

```pycon
>>> from rich.prompt import Confirm
>>> Confirm.ask(""Confermare?"", choices=[""s"", ""n""])
Confermare? [s/n]:
Please enter Y or N
Confermare? [s/n]:
```

- `rich` version: `13.0.1`"
3057,[BUG] Tilde not included in link regex,2023-07-27 12:18:16+00:00,2023-07-31 09:53:04+00:00,closed,2,['Needs triage'],"The following doesn't highlight pas the `~`
```
>>> from rich import print
>>> print(""http://127.0.0.1/~foo"")
http://127.0.0.1/~foo
```

"
3055,[BUG] Progress bar doesn't flush output,2023-07-25 21:54:55+00:00,2023-08-13 10:22:38+00:00,closed,4,['Needs triage'],"The progress bar doesn't automatically flush so at least in my terminal it appears stuck. MWE:

    path = Path('psn.log')
    size = path.stat().st_size
    with open(path) as f:
        with wrap_file(f, size, description = 'Parsing...') as f:
            for line in f:
                #print('', end = '', flush = True)
                pass

Uncommenting the print makes the progress bar work, but makes the code run very slow since the terminal is updated once for every line. I only w"
3053,rich.markdown generates AssertionError rendering certain strings,2023-07-25 10:30:47+00:00,2023-07-29 09:13:38+00:00,closed,2,['Needs triage'],"- [x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

Moved from [here](https://github.com/Textualize/textual/issues/3006)

The following string `""| Simple | Table |\n| ------ | -----""` or similar ones that are incomplete tables will generate AssertionErro"
3049,[BUG] box.py susceptible to breakage when commited with trailing-whitespace pre-commit hook,2023-07-21 16:30:56+00:00,,open,11,['Needs triage'],"- [X] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [X] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

**Describe the bug**

We committed a copy of the rich module to a git repo as part of building an AWS lambda layer.

box.py got mangled by the pre-commit trailing-whitespace hook.

Would it be possi"
